1.15,0.677980194
1.16,0.677377899
1.17,0.676812303
1.18,0.676313744
1.19,0.675631695
1.2,0.674365548
1.21,0.673169409
1.22,0.672042091
1.23,0.670982254
1.24,0.669989107
1.25,0.669061673
1.26,0.668199049
1.27,0.667400597
1.28,0.666665711
1.29,0.665993772
1.3,0.665384061
1.31,0.664836408
1.32,0.664350055
1.33,0.663924814
1.34,0.663560154
1.35,0.663255898
1.36,0.663011584
1.37,0.66282705
1.38,0.662702041
1.39,0.66263635
1.4,0.662629688
1.41,0.662681897
1.42,0.662792804
1.43,0.662962392
1.44,0.663190472
1.45,0.663476927
1.46,0.661105566
1.47,0.658760434
1.48,0.656443026
1.49,0.654152051
1.5,0.651886518
1.51,0.649645536
1.52,0.647428122
1.53,0.645233533
1.54,0.643060736
1.55,0.640909224
1.56,0.638778065
1.57,0.636666788
1.58,0.634574544
1.59,0.632500877
1.6,0.630445065
1.61,0.628406704
1.62,0.626385161
1.63,0.624380076
1.64,0.62239076
1.65,0.620416992
1.66,0.61845826
1.67,0.616514035
1.68,0.614584172
1.69,0.612668092
1.7,0.610765562
1.71,0.608876149
1.72,0.606999537
1.73,0.605135539
1.74,0.603283755
1.75,0.601444025
1.76,0.599615874
1.77,0.59779916
1.78,0.595993663
1.79,0.594199116
1.8,0.592415228
1.81,0.590641881
1.82,0.588878875
1.83,0.587125914
1.84,0.585382815
1.85,0.583649414
1.86,0.581925517
1.87,0.580210976
1.88,0.578505624
1.89,0.576809311
1.9,0.5751219
1.91,0.573443152
1.92,0.571773005
1.93,0.570111267
1.94,0.568457806
1.95,0.566812579
1.96,0.565175281
1.97,0.563546003
1.98,0.561924537
1.99,0.560310678
2,0.558704427
2.01,0.557313285
2.02,0.555922994
2.03,0.554540352
2.04,0.553165178
2.05,0.551797393
2.06,0.550436916
2.07,0.549083794
2.08,0.547737752
2.09,0.546398939
2.1,0.545067098
2.11,0.543742161
2.12,0.542424263
2.13,0.541113159
2.14,0.539808797
2.15,0.53851112
2.16,0.537220188
2.17,0.535935712
2.18,0.534657903
2.19,0.533386569
2.2,0.532121585
2.21,0.530863006
2.22,0.529610758
2.23,0.528364724
2.24,0.52712496
2.25,0.525891321
2.26,0.524663773
2.27,0.523442265
2.28,0.522226836
2.29,0.521017301
2.3,0.519813674
2.31,0.51861594
2.32,0.517424067
2.33,0.516237886
2.34,0.515057382
2.35,0.513882636
2.36,0.512713576
2.37,0.511549995
2.38,0.510391939
2.39,0.509239485
2.4,0.50809239
2.41,0.506950735
2.42,0.505814462
2.43,0.504683442
2.44,0.503557762
2.45,0.502437372
2.46,0.501322044
2.47,0.500211941
2.48,0.499106897
2.49,0.498006942
2.5,0.496912013
2.51,0.495822069
2.52,0.494736982
2.53,0.493656815
2.54,0.492581533
2.55,0.491511024
2.56,0.490445242
2.57,0.489384239
2.58,0.488327905
2.59,0.487276184
2.6,0.486228956
2.61,0.485186393
2.62,0.484148357
2.63,0.483114687
2.64,0.482085506
2.65,0.481060633
2.66,0.480040058
2.67,0.479023834
2.68,0.47801184
2.69,0.477004106
2.7,0.47600046
2.71,0.475000915
2.72,0.474005457
2.73,0.473014051
2.74,0.472026558
2.75,0.471043053
2.76,0.470063393
2.77,0.469087636
2.78,0.468115561
2.79,0.467147327
2.8,0.466182791
2.81,0.465221929
2.82,0.46426471
2.83,0.463311073
2.84,0.462360905
2.85,0.46141427
2.86,0.460471018
2.87,0.459531174
2.88,0.458594683
2.89,0.457661476
2.9,0.456731545
2.91,0.455804817
2.92,0.454881236
2.93,0.453960779
2.94,0.453043385
2.95,0.452128982
2.96,0.451217591
2.97,0.450309102
2.98,0.449403492
2.99,0.448500705
3,0.447600699
3.01,0.446753628
3.02,0.445967625
3.03,0.445184389
3.04,0.444403901
3.05,0.443626183
3.06,0.442851196
3.07,0.442078969
3.08,0.441309498
3.09,0.440542761
3.1,0.439778747
3.11,0.439017469
3.12,0.438258927
3.13,0.437503106
3.14,0.436749998
3.15,0.435999611
3.16,0.435251914
3.17,0.434506927
3.18,0.433764643
3.19,0.433025028
3.2,0.432288111
3.21,0.431553882
3.22,0.430822319
3.23,0.430093428
3.24,0.429367193
3.25,0.428643604
3.26,0.427922679
3.27,0.427204384
3.28,0.426488727
3.29,0.425775709
3.3,0.4250653
3.31,0.424357528
3.32,0.423652348
3.33,0.422949767
3.34,0.422249797
3.35,0.421552396
3.36,0.420857581
3.37,0.420165338
3.38,0.419475672
3.39,0.418788554
3.4,0.418103974
3.41,0.417421956
3.42,0.416742467
3.43,0.4160655
3.44,0.415391068
3.45,0.414719106
3.46,0.414049682
3.47,0.41338275
3.48,0.412718293
3.49,0.412056324
3.5,0.411396814
3.51,0.410739771
3.52,0.410085178
3.53,0.40943303
3.54,0.408783302
3.55,0.408136016
3.56,0.407491139
3.57,0.406848665
3.58,0.406208605
3.59,0.405570922
3.6,0.404935628
3.61,0.404302697
3.62,0.403672121
3.63,0.403043918
3.64,0.402418048
3.65,0.401794511
3.66,0.401173284
3.67,0.400554398
3.68,0.399937799
3.69,0.399323499
3.7,0.398711496
3.71,0.398101746
3.72,0.397494283
3.73,0.396889058
3.74,0.396286095
3.75,0.395685363
3.76,0.395086857
3.77,0.394490558
3.78,0.393896482
3.79,0.393304587
3.8,0.392714885
3.81,0.392127355
3.82,0.391541984
3.83,0.39095877
3.84,0.390377708
3.85,0.389798779
3.86,0.389221968
3.87,0.388647273
3.88,0.388074671
3.89,0.387504169
3.9,0.386935749
3.91,0.386369396
3.92,0.385805108
3.93,0.38524287
3.94,0.384682662
3.95,0.384124483
3.96,0.383568327
3.97,0.383014175
3.98,0.382462019
3.99,0.381911851
4,0.381363647
4.01,0.380817405
4.02,0.380273122
4.03,0.379730772
4.04,0.379190355
4.05,0.37865186
4.06,0.378115261
4.07,0.377580567
4.08,0.377047762
4.09,0.376516824
4.1,0.375987744
4.11,0.375460525
4.12,0.374935146
4.13,0.37441159
4.14,0.373889857
4.15,0.373369935
4.16,0.372851805
4.17,0.372335458
4.18,0.371820874
4.19,0.371308056
4.2,0.370796993
4.21,0.370287665
4.22,0.369780065
4.23,0.36927419
4.24,0.368770015
4.25,0.36826753
4.26,0.367766727
4.27,0.367267594
4.28,0.366770115
4.29,0.366274289
4.3,0.365780104
4.31,0.365287529
4.32,0.364796589
4.33,0.364307219
4.34,0.363819456
4.35,0.363333276
4.36,0.362848657
4.37,0.362365586
4.38,0.361884067
4.39,0.361404086
4.4,0.36092562
4.41,0.360448659
4.42,0.359973187
4.43,0.359499208
4.44,0.359026709
4.45,0.358555668
4.46,0.358086071
4.47,0.35761792
4.48,0.357151197
4.49,0.356685879
4.5,0.356221968
4.51,0.355759445
4.52,0.355298317
4.53,0.35483856
4.54,0.354380147
4.55,0.353923065
4.56,0.353467341
4.57,0.353012929
4.58,0.352559836
4.59,0.352108036
4.6,0.351657517
4.61,0.351208267
4.62,0.350760284
4.63,0.350313553
4.64,0.34986809
4.65,0.349423818
4.66,0.348980776
4.67,0.348538931
4.68,0.348098291
4.69,0.347658828
4.7,0.347220537
4.71,0.346783396
4.72,0.346347394
4.73,0.345912536
4.74,0.345478796
4.75,0.34504617
4.76,0.344614643
4.77,0.344184217
4.78,0.343754825
4.79,0.343326541
4.8,0.342899281
4.81,0.342473083
4.82,0.342024154
4.83,0.341574633
4.84,0.341126245
4.85,0.340679004
4.86,0.340232905
4.87,0.339787916
4.88,0.339344033
4.89,0.338901238
4.9,0.338459498
4.91,0.338018841
4.92,0.337579234
4.93,0.337140676
4.94,0.336703112
4.95,0.336266595
4.96,0.335831052
4.97,0.335396508
4.98,0.334962925
4.99,0.334530316
5,0.334098654
5.01,0.33372774
5.02,0.333314038
5.03,0.332901559
5.04,0.332490266
5.05,0.332080151
5.06,0.331671209
5.07,0.331263388
5.08,0.33085672
5.09,0.330451166
5.1,0.330046698
5.11,0.329643345
5.12,0.32924106
5.13,0.328839811
5.14,0.32843963
5.15,0.328040468
5.16,0.327642321
5.17,0.327245172
5.18,0.326849018
5.19,0.326453813
5.2,0.326059578
5.21,0.325666287
5.22,0.325273915
5.23,0.324882468
5.24,0.324491914
5.25,0.324102227
5.26,0.323713435
5.27,0.323325495
5.28,0.322938382
5.29,0.32255211
5.3,0.322166639
5.31,0.321781964
5.32,0.321398093
5.33,0.321014969
5.34,0.320632631
5.35,0.320251013
5.36,0.319870124
5.37,0.31948995
5.38,0.319110477
5.39,0.318731691
5.4,0.318353588
5.41,0.317976127
5.42,0.317599313
5.43,0.317223123
5.44,0.316847571
5.45,0.31647261
5.46,0.316098248
5.47,0.315724449
5.48,0.315351207
5.49,0.314978518
5.5,0.314606367
5.51,0.314234746
5.52,0.313863618
5.53,0.313492991
5.54,0.313122831
5.55,0.312753153
5.56,0.312383928
5.57,0.312015131
5.58,0.311646779
5.59,0.311278826
5.6,0.310911266
5.61,0.310544096
5.62,0.310177311
5.63,0.309810875
5.64,0.309444785
5.65,0.309079037
5.66,0.30871358
5.67,0.308348461
5.68,0.307983625
5.69,0.307619061
5.7,0.307254763
5.71,0.306890732
5.72,0.306526924
5.73,0.306163345
5.74,0.305800003
5.75,0.305436832
5.76,0.305073864
5.77,0.304711064
5.78,0.30434842
5.79,0.303985938
5.8,0.303623593
5.81,0.303261367
5.82,0.302899246
5.83,0.302537226
5.84,0.302175283
5.85,0.301813409
5.86,0.301451604
5.87,0.301089832
5.88,0.300728098
5.89,0.30036639
5.9,0.300004691
5.91,0.299642975
5.92,0.299281246
5.93,0.298919482
5.94,0.298557679
5.95,0.298195806
5.96,0.297833869
5.97,0.297471868
5.98,0.297109748
5.99,0.296747539
6,0.296385195
6.01,0.296053875
6.02,0.295758398
6.03,0.295463561
6.04,0.295169351
6.05,0.294875784
6.06,0.29458283
6.07,0.294290507
6.08,0.29399881
6.09,0.293707739
6.1,0.293417279
6.11,0.293127431
6.12,0.29283819
6.13,0.292549554
6.14,0.292261532
6.15,0.291974121
6.16,0.291687298
6.17,0.291401072
6.18,0.29111545
6.19,0.290830409
6.2,0.290545958
6.21,0.290262103
6.22,0.289978825
6.23,0.289696129
6.24,0.289414015
6.25,0.289132468
6.26,0.288851506
6.27,0.28857111
6.28,0.288291275
6.29,0.288012021
6.3,0.287733324
6.31,0.287455181
6.32,0.287177593
6.33,0.286900577
6.34,0.28662411
6.35,0.286348189
6.36,0.286072814
6.37,0.28579798
6.38,0.285523699
6.39,0.285249956
6.4,0.284976761
6.41,0.28470409
6.42,0.284431951
6.43,0.284160354
6.44,0.283889286
6.45,0.283618734
6.46,0.283348717
6.47,0.283079215
6.48,0.282810231
6.49,0.282541768
6.5,0.282273832
6.51,0.282006401
6.52,0.281739472
6.53,0.281473066
6.54,0.281207149
6.55,0.28094175
6.56,0.280676847
6.57,0.280412447
6.58,0.28014854
6.59,0.279885133
6.6,0.279622214
6.61,0.279359791
6.62,0.279097856
6.63,0.27883641
6.64,0.278575448
6.65,0.278314974
6.66,0.278054968
6.67,0.277795447
6.68,0.277536401
6.69,0.277277827
6.7,0.277019735
6.71,0.276762111
6.72,0.276504942
6.73,0.276248251
6.74,0.275992023
6.75,0.275736258
6.76,0.275480953
6.77,0.275226106
6.78,0.274971715
6.79,0.274717781
6.8,0.274464301
6.81,0.274211263
6.82,0.273958683
6.83,0.273706544
6.84,0.273454852
6.85,0.273203605
6.86,0.272952793
6.87,0.272702433
6.88,0.272452502
6.89,0.272203002
6.9,0.271953939
6.91,0.271705312
6.92,0.27145712
6.93,0.271209349
6.94,0.270962001
6.95,0.270715083
6.96,0.270468594
6.97,0.270222511
6.98,0.269976862
6.99,0.269731628
7,0.269502056
7.01,0.269304576
7.02,0.269107754
7.03,0.268911569
7.04,0.268716032
7.05,0.26852114
7.06,0.268326881
7.07,0.268133253
7.08,0.267940257
7.09,0.267747889
7.1,0.26755616
7.11,0.267365037
7.12,0.267174548
7.13,0.266984662
7.14,0.2667954
7.15,0.266606738
7.16,0.266418695
7.17,0.26623126
7.18,0.266044432
7.19,0.265858187
7.2,0.265672568
7.21,0.265487532
7.22,0.265303086
7.23,0.265119229
7.24,0.264935962
7.25,0.264753282
7.26,0.264571187
7.27,0.264389677
7.28,0.26420874
7.29,0.264028375
7.3,0.26384859
7.31,0.263669365
7.32,0.263490719
7.33,0.263312627
7.34,0.263135103
7.35,0.262958143
7.36,0.262781736
7.37,0.26260589
7.38,0.262430595
7.39,0.262255857
7.4,0.26208167
7.41,0.261908019
7.42,0.261734903
7.43,0.261562342
7.44,0.261390313
7.45,0.261218827
7.46,0.261047882
7.47,0.260877456
7.48,0.260707557
7.49,0.260538198
7.5,0.260369363
7.51,0.260201044
7.52,0.260033248
7.53,0.259865975
7.54,0.259699212
7.55,0.25953297
7.56,0.259367237
7.57,0.259202023
7.58,0.259037305
7.59,0.258873102
7.6,0.258709384
7.61,0.25854618
7.62,0.258383488
7.63,0.258221277
7.64,0.258059567
7.65,0.257898345
7.66,0.257737621
7.67,0.257577384
7.68,0.257417634
7.69,0.257258366
7.7,0.257099574
7.71,0.256941274
7.72,0.256783445
7.73,0.256626097
7.74,0.256469238
7.75,0.256312837
7.76,0.256156904
7.77,0.256001447
7.78,0.255846446
7.79,0.255691919
7.8,0.255537864
7.81,0.255384262
7.82,0.255231121
7.83,0.255078431
7.84,0.254926199
7.85,0.254774425
7.86,0.254623099
7.87,0.25447223
7.88,0.254321805
7.89,0.254171824
7.9,0.254022286
7.91,0.253873192
7.92,0.253724548
7.93,0.253576335
7.94,0.253428561
7.95,0.253281225
7.96,0.253134317
7.97,0.252987846
7.98,0.25284181
7.99,0.252696199
8,0.252551012
8.01,0.252406246
8.02,0.252261904
8.03,0.252117992
8.04,0.2519745
8.05,0.251831417
8.06,0.251688753
8.07,0.251546506
8.08,0.251404676
8.09,0.251263251
8.1,0.25112224
8.11,0.250981644
8.12,0.25084143
8.13,0.250701649
8.14,0.250562257
8.15,0.250423278
8.16,0.250284697
8.17,0.250146505
8.18,0.25000871
8.19,0.249871323
8.2,0.249734331
8.21,0.249597713
8.22,0.249461501
8.23,0.249325683
8.24,0.249190236
8.25,0.249055181
8.26,0.248920518
8.27,0.248786234
8.28,0.24865233
8.29,0.248518805
8.3,0.248385656
8.31,0.248252896
8.32,0.24812051
8.33,0.247988501
8.34,0.247856846
8.35,0.247725583
8.36,0.247594675
8.37,0.247464138
8.38,0.247333983
8.39,0.247204178
8.4,0.247074754
8.41,0.246945678
8.42,0.246816969
8.43,0.246688609
8.44,0.246560625
8.45,0.246432987
8.46,0.246305704
8.47,0.246178785
8.48,0.24605221
8.49,0.245925989
8.5,0.245800129
8.51,0.24567461
8.52,0.245549433
8.53,0.245424615
8.54,0.245300137
8.55,0.245175997
8.56,0.245052204
8.57,0.244928758
8.58,0.24480564
8.59,0.244682877
8.6,0.244560438
8.61,0.244438344
8.62,0.244316572
8.63,0.244195144
8.64,0.244074038
8.65,0.243953274
8.66,0.24383284
8.67,0.243712725
8.68,0.243592951
8.69,0.243473495
8.7,0.243354366
8.71,0.243235565
8.72,0.24311708
8.73,0.242998922
8.74,0.242881069
8.75,0.24276355
8.76,0.242646344
8.77,0.242529453
8.78,0.242412874
8.79,0.242296626
8.8,0.242180671
8.81,0.242065035
8.82,0.241949709
8.83,0.241834703
8.84,0.241719996
8.85,0.241605596
8.86,0.241491495
8.87,0.241377699
8.88,0.24126422
8.89,0.241151036
8.9,0.241038167
8.91,0.240925583
8.92,0.240813311
8.93,0.240701323
8.94,0.240589637
8.95,0.240478244
8.96,0.240367152
8.97,0.240256339
8.98,0.240145847
8.99,0.240035624
9,0.2399257
9.01,0.239816063
9.02,0.239706725
9.03,0.239597674
9.04,0.239488899
9.05,0.239380409
9.06,0.239272205
9.07,0.239164286
9.08,0.23905665
9.09,0.238949298
9.1,0.238842219
9.11,0.238735422
9.12,0.238628916
9.13,0.238522662
9.14,0.238416709
9.15,0.238311026
9.16,0.238205602
9.17,0.238100457
9.18,0.2379956
9.19,0.237891011
9.2,0.23778667
9.21,0.237682615
9.22,0.237578826
9.23,0.237475313
9.24,0.237372065
9.25,0.237269071
9.26,0.237166342
9.27,0.237063885
9.28,0.236961693
9.29,0.236859751
9.3,0.236758092
9.31,0.236656675
9.32,0.236555518
9.33,0.236454621
9.34,0.236353974
9.35,0.236253586
9.36,0.236153467
9.37,0.236053587
9.38,0.235953973
9.39,0.235854617
9.4,0.235755498
9.41,0.235656635
9.42,0.235558028
9.43,0.235459665
9.44,0.235361537
9.45,0.235263674
9.46,0.235166054
9.47,0.235068677
9.48,0.234971554
9.49,0.234874661
9.5,0.234778021
9.51,0.234681622
9.52,0.234585464
9.53,0.234489546
9.54,0.234393868
9.55,0.234298428
9.56,0.234203228
9.57,0.234108257
9.58,0.234013532
9.59,0.233919045
9.6,0.233824796
9.61,0.233730763
9.62,0.233636975
9.63,0.233543423
9.64,0.233450106
9.65,0.233357004
9.66,0.233264146
9.67,0.233171512
9.68,0.233079111
9.69,0.232986922
9.7,0.232894976
9.71,0.232803252
9.72,0.232711759
9.73,0.232620488
9.74,0.232529436
9.75,0.232438615
9.76,0.232348004
9.77,0.232257621
9.78,0.232167468
9.79,0.232077522
9.8,0.231987805
9.81,0.231898305
9.82,0.231809013
9.83,0.231719947
9.84,0.231631097
9.85,0.231542462
9.86,0.231454044
9.87,0.23136584
9.88,0.23127785
9.89,0.231190065
9.9,0.231102504
9.91,0.231015145
9.92,0.230928
9.93,0.230841067
9.94,0.230754336
9.95,0.230667826
9.96,0.230581508
9.97,0.230495411
9.98,0.230409524
9.99,0.230323826
10,0.230238359
10.01,0.230201213
10.02,0.230161413
10.03,0.230121721
10.04,0.230082125
10.05,0.230042636
10.06,0.230003245
10.07,0.22996396
10.08,0.229924771
10.09,0.229885679
10.1,0.229846693
10.11,0.229807804
10.12,0.229769001
10.13,0.229730314
10.14,0.229691724
10.15,0.22965321
10.16,0.229614811
10.17,0.229576508
10.18,0.229538301
10.19,0.22950019
10.2,0.229462175
10.21,0.229424254
10.22,0.22938643
10.23,0.229348691
10.24,0.229311066
10.25,0.229273517
10.26,0.229236053
10.27,0.229198705
10.28,0.229161442
10.29,0.229124283
10.3,0.229087198
10.31,0.229050219
10.32,0.229013325
10.33,0.228976535
10.34,0.228939819
10.35,0.228903198
10.36,0.228866671
10.37,0.228830229
10.38,0.228793881
10.39,0.228757617
10.4,0.228721456
10.41,0.228685371
10.42,0.228649388
10.43,0.22861348
10.44,0.228577665
10.45,0.228541944
10.46,0.228506307
10.47,0.228470753
10.48,0.228435292
10.49,0.228399916
10.5,0.228364622
10.51,0.228329401
10.52,0.228294294
10.53,0.22825925
10.54,0.228224309
10.55,0.22818944
10.56,0.228154655
10.57,0.228119962
10.58,0.228085352
10.59,0.228050825
10.6,0.22801638
10.61,0.227982028
10.62,0.227947739
10.63,0.227913541
10.64,0.227879426
10.65,0.227845394
10.66,0.227811454
10.67,0.227777575
10.68,0.227743789
10.69,0.227710085
10.7,0.227676452
10.71,0.227642911
10.72,0.227609453
10.73,0.227576056
10.74,0.22754275
10.75,0.227509517
10.76,0.227476374
10.77,0.227443303
10.78,0.227410324
10.79,0.227377406
10.8,0.227344559
10.81,0.227311813
10.82,0.227279129
10.83,0.227246525
10.84,0.227214013
10.85,0.227181551
10.86,0.22714918
10.87,0.227116881
10.88,0.227084662
10.89,0.227052513
10.9,0.227020446
10.91,0.226988459
10.92,0.226956532
10.93,0.226924686
10.94,0.22689292
10.95,0.226861225
10.96,0.2268296
10.97,0.226798055
10.98,0.22676658
10.99,0.226735175
11,0.226703841
11.01,0.226672596
11.02,0.226641411
11.03,0.226610296
11.04,0.226579261
11.05,0.226548286
11.06,0.22651739
11.07,0.226486564
11.08,0.226455807
11.09,0.22642513
11.1,0.226394512
11.11,0.226363975
11.12,0.226333506
11.13,0.226303096
11.14,0.226272766
11.15,0.226242503
11.16,0.22621231
11.17,0.226182193
11.18,0.226152134
11.19,0.226122147
11.2,0.226092222
11.21,0.226062376
11.22,0.226032591
11.23,0.226002877
11.24,0.225973223
11.25,0.225943648
11.26,0.225914133
11.27,0.225884689
11.28,0.225855303
11.29,0.225825996
11.3,0.225796749
11.31,0.225767569
11.32,0.22573845
11.33,0.225709398
11.34,0.225680414
11.35,0.225651489
11.36,0.225622642
11.37,0.225593852
11.38,0.225565119
11.39,0.225536465
11.4,0.225507866
11.41,0.225479335
11.42,0.225450871
11.43,0.225422464
11.44,0.225394113
11.45,0.225365828
11.46,0.225337619
11.47,0.225309466
11.48,0.225281369
11.49,0.225253347
11.5,0.225225381
11.51,0.22519747
11.52,0.225169634
11.53,0.225141853
11.54,0.225114126
11.55,0.225086464
11.56,0.225058866
11.57,0.225031323
11.58,0.225003853
11.59,0.224976437
11.6,0.224949075
11.61,0.224921788
11.62,0.224894542
11.63,0.22486737
11.64,0.224840251
11.65,0.224813195
11.66,0.224786192
11.67,0.22475925
11.68,0.224732371
11.69,0.224705545
11.7,0.224678782
11.71,0.224652079
11.72,0.224625427
11.73,0.224598839
11.74,0.224572301
11.75,0.224545834
11.76,0.22451941
11.77,0.224493054
11.78,0.224466751
11.79,0.224440487
11.8,0.224414305
11.81,0.224388173
11.82,0.224362091
11.83,0.224336067
11.84,0.224310104
11.85,0.224284192
11.86,0.224258339
11.87,0.224232535
11.88,0.224206801
11.89,0.224181105
11.9,0.224155469
11.91,0.224129891
11.92,0.224104362
11.93,0.224078891
11.94,0.224053479
11.95,0.224028115
11.96,0.224002809
11.97,0.223977551
11.98,0.223952352
11.99,0.223927209
12,0.223902113
12.01,0.223877065
12.02,0.223852075
12.03,0.223827142
12.04,0.223802255
12.05,0.223777425
12.06,0.223752642
12.07,0.223727926
12.08,0.223703245
12.09,0.223678621
12.1,0.223654053
12.11,0.223629542
12.12,0.223605065
12.13,0.223580654
12.14,0.223556279
12.15,0.22353197
12.16,0.223507706
12.17,0.223483487
12.18,0.223459322
12.19,0.223435214
12.2,0.22341115
12.21,0.223387139
12.22,0.223363173
12.23,0.223339263
12.24,0.223315406
12.25,0.223291593
12.26,0.223267814
12.27,0.2232441
12.28,0.223220438
12.29,0.22319682
12.3,0.223173245
12.31,0.223149735
12.32,0.223126257
12.33,0.223102833
12.34,0.223079461
12.35,0.223056132
12.36,0.223032856
12.37,0.223009612
12.38,0.22298643
12.39,0.222963292
12.4,0.222940205
12.41,0.222917161
12.42,0.222894169
12.43,0.222871217
12.44,0.222848318
12.45,0.222825461
12.46,0.222802654
12.47,0.222779889
12.48,0.222757177
12.49,0.222734504
12.5,0.222711872
12.51,0.222689302
12.52,0.222666762
12.53,0.222644273
12.54,0.222621834
12.55,0.222599445
12.56,0.222577088
12.57,0.222554779
12.58,0.222532522
12.59,0.222510304
12.6,0.222488136
12.61,0.222465997
12.62,0.222443919
12.63,0.22242188
12.64,0.222399879
12.65,0.22237793
12.66,0.222356029
12.67,0.222334166
12.68,0.222312342
12.69,0.222290568
12.7,0.222268832
12.71,0.222247145
12.72,0.222225496
12.73,0.222203885
12.74,0.222182333
12.75,0.222160809
12.76,0.222139333
12.77,0.222117906
12.78,0.222096515
12.79,0.222075163
12.8,0.222053857
12.81,0.2220326
12.82,0.222011371
12.83,0.221990198
12.84,0.221969052
12.85,0.221947954
12.86,0.221926903
12.87,0.221905888
12.88,0.221884911
12.89,0.22186398
12.9,0.221843096
12.91,0.221822238
12.92,0.221801437
12.93,0.221780662
12.94,0.221759933
12.95,0.221739249
12.96,0.221718593
12.97,0.221697991
12.98,0.221677426
12.99,0.221656896
13,0.221636413
13.01,0.221615963
13.02,0.221595561
13.03,0.221575183
13.04,0.22155486
13.05,0.221534573
13.06,0.22151432
13.07,0.221494112
13.08,0.221473929
13.09,0.221453801
13.1,0.221433708
13.11,0.221413648
13.12,0.221393634
13.13,0.221373653
13.14,0.221353707
13.15,0.221333805
13.16,0.221313947
13.17,0.221294124
13.18,0.221274333
13.19,0.221254577
13.2,0.221234865
13.21,0.221215196
13.22,0.22119555
13.23,0.221175957
13.24,0.221156388
13.25,0.221136863
13.26,0.22111737
13.27,0.221097921
13.28,0.221078515
13.29,0.22105913
13.3,0.22103979
13.31,0.221020481
13.32,0.221001216
13.33,0.220981983
13.34,0.220962782
13.35,0.220943623
13.36,0.220924507
13.37,0.220905414
13.38,0.220886372
13.39,0.220867352
13.4,0.220848373
13.41,0.220829427
13.42,0.220810522
13.43,0.220791639
13.44,0.220772809
13.45,0.220754008
13.46,0.22073524
13.47,0.220716503
13.48,0.220697807
13.49,0.220679142
13.5,0.220660518
13.51,0.220641925
13.52,0.220623373
13.53,0.220604842
13.54,0.220586351
13.55,0.220567891
13.56,0.220549472
13.57,0.220531084
13.58,0.220512736
13.59,0.220494417
13.6,0.22047613
13.61,0.220457882
13.62,0.220439664
13.63,0.220421477
13.64,0.220403329
13.65,0.220385212
13.66,0.220367124
13.67,0.220349075
13.68,0.220331056
13.69,0.220313076
13.7,0.220295127
13.71,0.220277206
13.72,0.220259316
13.73,0.220241464
13.74,0.22022365
13.75,0.220205857
13.76,0.220188102
13.77,0.220170376
13.78,0.22015268
13.79,0.220135031
13.8,0.220117402
13.81,0.22009981
13.82,0.220082248
13.83,0.220064714
13.84,0.220047219
13.85,0.220029752
13.86,0.220012312
13.87,0.219994911
13.88,0.219977539
13.89,0.219960195
13.9,0.219942888
13.91,0.219925609
13.92,0.219908357
13.93,0.219891144
13.94,0.219873959
13.95,0.2198568
13.96,0.21983968
13.97,0.219822587
13.98,0.219805521
13.99,0.219788493
14,0.219771491
14.01,0.219754527
14.02,0.219737581
